"roost_site","latitude_s","longitude_e","researchers_present","collection_date","net_night","bat_species","sampleid"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ232"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ233"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ234"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ235"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ236"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ237"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ238"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ239"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/11/2018","1","Rousettus madagascariensis","MIZ240"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/12/2018","2","Rousettus madagascariensis","MIZ241"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/12/2018","2","Rousettus madagascariensis","MIZ242"
"Maromizaha","-18.9623","48.4525","CB, CR, AFA, AR","9/12/2018","2","Rousettus madagascariensis","MIZ243"
"Mangarivotra","-18.2796","48.2394","CB, CR, AFA, AR","9/20/2018","4","Pteropus rufus","MNG001"
"Mangarivotra","-18.2796","48.2394","CB, CR, AFA, AR","9/21/2018","5","Pteropus rufus","MNG002"
"Mangarivotra","-18.2796","48.2394","CB, CR, AFA, AR","9/23/2018","7","Pteropus rufus","MNG003"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/13/2018","2","Pteropus rufus","MLB001"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/13/2018","2","Pteropus rufus","MLB002"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/14/2018","3","Pteropus rufus","MLB003"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/16/2018","5","Pteropus rufus","MLB004"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/17/2018","6","Pteropus rufus","MLB005"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/18/2018","7","Pteropus rufus","MLB008"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/18/2018","7","Pteropus rufus","MLB009"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/18/2018","7","Pteropus rufus","MLB006"
"Mahialambo","-18.1102","48.2098","CB, CR, AA, SG","12/18/2018","7","Pteropus rufus","MLB007"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ244"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ245"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ246"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ247"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ248"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ249"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ250"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ251"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ252"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ253"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ254"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ255"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ256"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ257"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ258"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/20/2018","1","Rousettus madagascariensis","MIZ259"
"Ambakoana","-18.513","48.1665","CB, PR, Rabetsy","12/21/2018","2","Pteropus rufus","AMB156"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ262"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ265"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ267"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ269"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ270"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ271"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ273"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ266"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ260"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ261"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ263"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ264"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ268"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/21/2018","2","Rousettus madagascariensis","MIZ272"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/22/2018","3","Rousettus madagascariensis","MIZ274"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","12/22/2018","3","Rousettus madagascariensis","MIZ275"
"Ambakoana","-18.513","48.1665","CB, PR, Rabetsy","12/24/2018","5","Pteropus rufus","AMB157"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ276"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ278"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ279"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ280"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ281"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ282"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ283"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ284"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ285"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ277"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ286"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ287"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ288"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ289"
"Maromizaha","-18.9623","48.4525","CB, SG, MA, Vero","1/3/2019","1","Rousettus madagascariensis","MIZ290"
"Maromizaha","-18.9623","48.4525","CB, SG, AA, Vero","1/4/2019","2","Rousettus madagascariensis","MIZ291"
"Maromizaha","-18.9623","48.4525","CB, SG, AA, Vero","1/4/2019","2","Rousettus madagascariensis","MIZ292"
"Maromizaha","-18.9623","48.4525","CB, SG, AA, Vero","1/4/2019","2","Rousettus madagascariensis","MIZ293"
"Maromizaha","-18.9623","48.4525","CB, SG, AA, Vero","1/4/2019","2","Rousettus madagascariensis","MIZ294"
"Maromizaha","-18.9623","48.4525","CB, SG, AA, Vero","1/4/2019","2","Rousettus madagascariensis","MIZ295"
"Maromizaha","-18.9623","48.4525","CB, SG, AA, Vero","1/4/2019","2","Rousettus madagascariensis","MIZ296"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/5/2019","3","Rousettus madagascariensis","MIZ297"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/5/2019","3","Rousettus madagascariensis","MIZ298"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL252"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL241"
"Ambakoana","-18.513","48.1665","CR","1/6/2019","NA","Pteropus rufus","AMB158"
"Ambakoana","-18.513","48.1665","CR","1/6/2019","NA","Pteropus rufus","AMB159"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL240"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL239"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL245"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL250"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL244"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL247"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL248"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL242"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL246"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL251"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL249"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL243"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ299"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ300"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ301"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ302"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ303"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL253"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/6/2019","1","Eidolon dupreanum","KEL254"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ304"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ305(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ306(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","CB, AA, SG","1/6/2019","4","Rousettus madagascariensis","MIZ307(duplicatedsampleID)"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL269"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL267"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL273"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL275"
"Ambakoana","-18.513","48.1665","CR","1/7/2019","NA","Pteropus rufus","AMB160"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL274"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL270"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL266"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL268"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL272"
"AngavoKely","-18.9327","47.7578","CB, SG, MA","1/7/2019","2","Eidolon dupreanum","KEL271"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ306(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ305(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ307(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ308"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ309"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ310"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ311"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ312"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/8/2019","1","Rousettus madagascariensis","MIZ313"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL255"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL256"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL257"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL258"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL259"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL260"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL261"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL262"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL263"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL264"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL265"
"AngavoKely","-18.9327","47.7578","CB, SG, MA, T, ","1/8/2019","1","Eidolon dupreanum","KEL276"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ314"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ315"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ316"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ317"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ318"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ319"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ320"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ321"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ322"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ323"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ324"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ325"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ326"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ327"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/9/2019","2","Rousettus madagascariensis","MIZ328"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ329"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ330"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ331"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ332"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ333"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ334"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ335"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ336"
"Maromizaha","-18.9623","48.4525","AA, Tiana, MA, Vero","1/10/2019","3","Rousettus madagascariensis","MIZ337"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","1/31/2019","1","Rousettus madagascariensis","MIZ340"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","1/31/2019","1","Rousettus madagascariensis","MIZ339"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","1/31/2019","1","Rousettus madagascariensis","MIZ342"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","1/31/2019","1","Rousettus madagascariensis","MIZ338"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","1/31/2019","1","Rousettus madagascariensis","MIZ341"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","1/31/2019","1","Rousettus madagascariensis","MIZ343"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","1/31/2019","1","Rousettus madagascariensis","MIZ344"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","1/31/2019","1","Rousettus madagascariensis","MIZ345"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ355"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ366"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ353"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ362"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ350"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ360"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ369"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ356"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ359"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ348"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ346"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ357"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ347"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ363"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ367"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ361"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ352"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ351"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ368"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ358"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ349"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ354"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ364"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ365"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ370"
"Maromizaha","-18.9623","48.4525","CB, AG, KR, AA, FR, Vero","2/1/2019","2","Rousettus madagascariensis","MIZ371"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL280"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL281"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL286"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL285"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL278"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL277"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL283"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL279"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL284"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/5/2019","1","Eidolon dupreanum","KEL282"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL288"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL294"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL293"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL299"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL297"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL287"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL295"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL289"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL291"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL296"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL298"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL290"
"AngavoKely","-18.9327","47.7578","CB, AA, FR, AG, KR","2/6/2019","1","Eidolon dupreanum","KEL292"
"Ambakoana","-18.513","48.1665","CB, KR, AG, AA, FR","2/13/2019","1","Pteropus rufus","AMB161"
"Ambakoana","-18.513","48.1665","CB, KR, AG, AA, FR","2/14/2019","2","Pteropus rufus","AMB162"
"Ambakoana","-18.513","48.1665","CB, KR, AG, AA, FR","2/18/2019","5","Pteropus rufus","AMB163"
"Ambakoana","-18.513","48.1665","CB, KR, AG, AA, FR","2/19/2019","6","Pteropus rufus","AMB164"
"Maromizaha","-18.9623","48.4525","KR, AG, AA, FR","2/23/2019","1","Rousettus madagascariensis","MIZ376"
"Maromizaha","-18.9623","48.4525","KR, AG, AA, FR","2/23/2019","1","Rousettus madagascariensis","MIZ373"
"Maromizaha","-18.9623","48.4525","KR, AG, AA, FR","2/23/2019","1","Rousettus madagascariensis","MIZ378"
"Maromizaha","-18.9623","48.4525","KR, AG, AA, FR","2/23/2019","1","Rousettus madagascariensis","MIZ375"
"Maromizaha","-18.9623","48.4525","KR, AG, AA, FR","2/23/2019","1","Rousettus madagascariensis","MIZ372"
"Maromizaha","-18.9623","48.4525","KR, AG, AA, FR","2/23/2019","1","Rousettus madagascariensis","MIZ377"
